zcta,aland_sqm
07032,22916000
07033,5571116
07034,3293960
07035,17440293
07036,28159361
07039,35767036
07040,9023944
07041,3442847
07042,9682782
07043,6708845
07044,7301875
07045,18332465
07046,6835341
07047,13449747
07050,5688686
07052,31144194
07054,35853514
07055,8125858
07057,2546727
07058,7733546
07059,50721734
07060,13110338
07062,4796858
07063,4639735
07064,3602929
07065,10036089
07066,11049023
07067,10405398
07068,9290077
07069,16305821
07070,7283572
07071,11792972
07072,10202840
07073,9631587
07074,3317833
07075,2871884
07076,23328504
07077,3996402
07078,16697036
07079,7381111
07080,21416056
07081,13356749
07082,15659553
07083,22417397
07086,2053247
07087,3352522
07088,1076885
07090,17448705
07092,10414275
07093,3074964
07094,14938377
07095,10716202
07102,3041341
07103,5510164
07104,6555242
07105,12039098
07106,3676496
07107,4262158
07108,3554641
07109,8574570
07110,8739745
07111,7551113
07112,4666397
07114,19253523
07201,17173544
07202,5999237
07203,6838773
07204,3173629
07205,7133468
07206,4138667
07208,4594667
07302,3788346
07304,4845225
07305,14957634
07306,7051390
07307,5789356
07310,1569885
07311,85747
07401,7998450
07403,16523004
07405,51087145
07407,6845432
07410,13293451
07416,24483262
07417,24379399
07418,12109037
07419,40480942
07420,6450077
07421,67009998
07422,31848965
07423,4508458
07424,14789836
07430,65602712
07432,4068757
07435,38725873
07436,22021935
07438,71190240
07439,6179172
07440,4044622
07442,7517967
07444,13533428
07446,14327719
07450,14904966
07452,7022555
07456,66228512
07457,5261935
07458,26325055
07460,86890664
07461,218147745
07462,43845151
07463,5295099
07465,20706428
07470,61571390
07480,86446552
07481,17090399
07495,99274
07501,4754770
07502,2364096
07503,3998026
07504,2146613
07505,515576
07506,8593195
07508,13292860
07512,10263514
07513,1535750
07514,2389012
07522,2128140
07524,1953324
07601,10864040
07603,1958168
07604,3956323
07605,3995181
07606,1696903
07607,3291050
07608,3996981
07620,16607846
07621,7277469
07624,8146205
07626,5321354
07627,5374287
07628,5055731
07630,5777090
07631,12712887
07632,5505228
07640,4754329
07641,5046685
07642,7533105
07643,3821900
07644,5929730
07645,10394857
07646,5912808
07647,5868400
07648,7213316
07649,6241300
07650,3174715
07652,27030514
07656,6784330
07657,6587135
07660,4389907
07661,4734609
07662,2609020
07663,6931853
07666,15666844
07670,12122846
07675,24978839
07676,7623473
07677,8748407
07701,24075098
07702,5596871
07703,2253199
07704,4155782
07711,2076416
07712,30749344
07716,12683382
07717,1100833
07718,5475141
07719,33567233
07720,1578323
07721,2389050
07722,95026881
07723,4065837
07724,32153698
07726,83959300
07727,57025020
07728,125951382
07730,12709762
07731,86091681
07732,9901553
07733,46422585
07734,4595277
07735,13238344
07737,6683312
07738,13732443
07739,6995452
07740,13677555
07746,33737961
07747,32463348
07748,34643532
07750,2687670
07751,41766320
07753,47128958
07755,7359728
07756,959563
07757,6434191
07758,3938909
07760,19622375
07762,7277891
07764,7391799
07801,25303070
07803,7634220
07820,5973052
07821,112348423
07822,17077867
07823,65723439
07825,199913349
07826,134902205
07827,128230293
07828,36931127
07830,62058834
07832,121776238
07833,1146875
07834,31893954
07836,41394951
07838,64409531
07840,90813349
07842,3389611
07843,10462950
07846,355299
07847,5573298
07848,61609112
07849,19061805
07850,8304564
07851,17285101
07852,7883868
07853,87956280
07856,9050878
07857,2807168
07860,261430672
07863,61330737
07865,35345405
07866,57474291
07869,52042600
07870,601582
07871,97965985
07874,32614495
07876,14900894
07878,723127
07880,569117
07881,61743853
07882,82183750
07885,39065583
07901,16420583
07920,60782906
07921,49361811
07922,14402573
07924,31203855
07926,685287
07927,4994756
07928,22593838
07930,65800444
07931,53666732
07932,17731655
07933,12828127
07934,9356590
07935,5946196
07936,20438959
07939,1063710
07940,12042893
07945,48548221
07946,10691444
07950,23473177
07960,90684886
07961,105675
07970,631516
07974,10347397
07976,18365092
07977,3855787
07979,6216253
07980,7036800
07981,17428060
08001,6309047
08002,18634060
08003,28669960
08004,32271147
08005,122241412
08006,1924364
08007,3326738
08008,28221779
08009,35435797
08010,9943028
08011,338945
08012,38564081
08014,7519621
08015,124071949
08016,58971680
08019,154723572
08020,11171067
08021,33593089
08022,56821333
08023,2601436
08026,5577273
08027,19193870
08028,39709372
08029,2681301
08030,6895334
08031,7832767
08033,10093580
08034,15346384
08035,4094396
08036,15789105
08037,302477494
08038,44866569
08039,2666775
08041,29496185
08042,1720015
08043,29720489
08045,3370780
08046,18987108
08048,34076965
08049,3260168
08050,78893175
08051,9704670
08052,9922685
08053,75518832
08054,56251060
08055,103459140
08056,23819718
08057,39568934
08059,3186131
08060,57497678
08061,3610287
08062,78715249
08063,2651543
08064,3315872
08065,4795363
08066,12810899
08067,49772439
08068,60074589
08069,43688471
08070,53049539
08071,8603402
08072,590195
08073,248154
08074,886988
08075,25724283
08077,20978853
08078,5199994
08079,235838501
08080,74873433
08081,69263461
08083,6483991
08084,4044958
08085,119773762
08086,18913315
08087,129318977
08088,359228572
08089,49543466
08090,6639376
08091,8655789
08092,60012816
08093,12090296
08094,136747006
08095,5249749
08096,39132258
08097,3569650
08098,146016389
08102,2463751
08103,5580677
08104,8015499
08105,6712651
08106,4252425
08107,4632257
08108,7085179
08109,12607458
08110,16634436
08201,14763275
08202,16433151
08203,17023789
08204,51846781
08205,109716427
08210,178133051
08212,2179118
08215,300256882
08217,119929
08221,9957851
08223,33534996
08224,12212540
08225,16124928
08226,17344213
08230,32571614
08232,15173129
08234,156996112
08240,4069819
08241,19102574
08242,13099045
08243,5709357
08244,14974697
08246,839980
08247,12882882
08248,1503486
08251,16361473
08260,41718745
08270,298931636
08302,370992618
08310,29248114
08311,71353979
08312,15047844
08314,33864629
08316,9764185
08317,18661033
08318,206112775
08319,36553692
08320,1093686
08321,24151598
08322,74206789
08323,46075672
08324,22051958
08326,8928408
08327,13790082
08328,5414480
08329,5903992
08330,311282760
08332,274558217
08340,34118119
08341,6335160
08343,86227284
08344,63834778
08345,52384588
08346,9801326
08348,3759066
08349,105050064
08350,10347052
08352,761762
08353,3116143
08360,110988976
08361,78554814
08401,27586577
08402,3670124
08403,5458139
08406,5146480
08501,70129442
08502,33041699
08505,54706773
08510,49695868
08511,6816858
08512,54989524
08514,67886253
08515,54462269
08518,4915038
08520,45441293
08525,57521725
08527,220571401
08528,1645029
08530,65785150
08533,48210280
08534,56794850
08535,46301352
08536,18916305
08540,134482922
08542,1342850
08550,48133233
08551,69832995
08553,1581944
08554,2735247
08555,4375809
08558,43179779
08559,103530157
08560,35197178
08561,3113140
08562,44538611
08608,822497
08609,3537216
08610,19985023
08611,6813839
08618,15721351
08619,25866945
08620,23205900
08628,18076655
08629,2062261
08638,14907208
08640,55505333
08641,13155011
08648,43321737
08690,18147603
08691,67671566
08701,63747080
08720,3626168
08721,40227763
08722,7218506
08723,31194276
08724,35309326
08730,4548778
08731,123787412
08732,1402523
08733,9442313
08734,14852645
08735,4495166
08736,11977869
08738,2524055
08740,1146169
08741,2076306
08742,14522866
08750,4899733
08751,3396903
08752,12342279
08753,59692944
08755,41497667
08757,66760793
08758,32406965
08759,166912552
08801,42196607
08802,61867271
08804,31830414
08805,7343287
08807,66211346
08808,103377
08809,16631598
08810,18790743
08812,13630504
08816,53325587
08817,27814619
08820,26842770
08821,774759
08822,165132277
08823,9059323
08824,10084176
08825,75412041
08826,53665692
08827,48682612
08828,2145337
08829,6380635
08830,8223439
08831,130346130
08832,3781115
08833,86526878
08835,6122502
08836,12137909
08837,23403953
08840,8342251
08844,142550399
08846,9032957
08848,86420605
08850,6361224
08852,36355526
08853,27898866
08854,48688398
08857,63096572
08858,7110432
08859,11674936
08861,13322618
08863,6601963
08865,111296625
08867,75510062
08869,5164059
08872,23210220
08873,83647264
08876,39359227
08879,18686026
08880,1674009
08882,7189338
08884,6017292
08886,39164477
08887,1804693
08889,64512345
08890,454728
08901,16517674
08902,35197083
08904,4716569
10001,1591493
10002,2275167
10003,1492995
10004,1389744
10005,188254
10006,241687
10007,413123
10009,1597620
10010,988479
10011,1710333
10012,837301
10013,1425087
10014,1412003
10016,1378175
10017,820946
10018,846143
10019,1804728
10020,71567
10021,986787
10022,1107177
10023,1269193
10024,2222646
10025,1946729
10026,860734
10027,2250666
10028,811373
10029,2102356
10030,722535
10031,1681543
10032,1695758
10033,1544118
10034,2823936
10035,3689142
10036,1137622
10037,666601
10038,773408
10039,1132692
10040,988482
10044,595879
10065,984648
10069,249050
10075,477134
10103,24776
10110,26711
10111,9579
10112,15242
10115,6618
10119,42613
10128,1206197
10152,12423
10153,12281
10154,12382
10162,29812
10165,13058
10167,12396
10168,13211
10169,9924
10170,24921
10171,12470
10172,12415
10173,12297
10174,13224
10177,5421
10199,65414
10271,6779
10278,35671
10279,10805
10280,297253
10282,177847
10301,9189257
10302,3079086
10303,8141997
10304,9655858
10305,10304612
10306,19359801
10307,4764129
10308,5097991
10309,17239616
10310,4651583
10311,121555
10312,19637313
10314,35438320
10451,2665309
10452,2559779
10453,2379046
10454,2710872
10455,1846911
10456,2635673
10457,2743129
10458,2603703
10459,2124304
10460,3413695
10461,6201824
10462,3818413
10463,3755858
10464,8981677
10465,8799202
10466,5215217
10467,6049194
10468,2773215
10469,6403528
10470,3702689
10471,6659941
10472,2729339
10473,5537168
10474,3988439
10475,4736639
10501,3628571
10502,5429354
10503,38497
10504,42104717
10505,1697722
10506,42499517
10507,18950690
10509,93463360
10510,25827329
10511,3848144
10512,141331607
10514,33203932
10516,81626886
10517,850205
10518,8826477
10519,1921275
10520,35824644
10522,6324687
10523,9359754
10524,53839856
10526,8518831
10527,6369751
10528,9907076
10530,9933558
10532,4921039
10533,9239782
10535,1281766
10536,66676162
10537,2782889
10538,9336160
10541,64402546
10543,10644306
10545,323894
10546,2881001
10547,13125013
10548,6050473
10549,49872063
10550,5143746
10552,4295937
10553,1798913
10560,54083510
10562,35528370
10566,11259912
10567,57418689
10570,16792225
10573,14179583
10576,58133385
10577,17477182
10578,4100892
10579,84788614
10580,21973278
10583,32003916
10588,5104398
10589,20727732
10590,34843678
10591,25615812
10594,6467373
10595,15425144
10596,1583925
10597,8606716
10598,68686646
10601,1643247
10603,8503962
10604,17567417
10605,13166725
10606,3846471
10607,5733959
10701,10982775
10703,4524508
10704,6906369
10705,5730918
10706,7515944
10707,3355975
10708,8019907
10709,3525113
10710,11887933
10801,8813724
10803,5678869
10804,11154011
10805,4463913
10901,46649079
10910,5388401
10911,2696475
10913,10694635
10914,6325877
10915,373883
10916,52319522
10917,9599369
10918,85261274
10919,10661280
10920,10814606
10921,21014393
10922,6016305
10923,5096188
10924,99306895
10925,10200331
10926,13423520
10927,5092350
10928,14045217
10930,35945280
10931,16552990
10932,386531
10933,2829350
10940,168077109
10941,82948441
10950,94277640
10952,23633527
10953,2850764
10954,17818952
10956,41892795
10958,59201023
10960,10835335
10962,15178990
10963,32820253
10964,6327339
10965,13598310
10968,1504348
10969,28901866
10970,35675793
10973,21742639
10974,24042477
10975,15237052
10976,2973868
10977,28694740
10979,448167
10980,63173907
10983,5267039
10984,4147189
10985,665812
10986,27969967
10987,96112490
10988,8044221
10989,12773224
10990,157584678
10992,28725075
10993,2995695
10994,15816077
10996,8402391
10998,48351189
11001,5768211
11003,10754319
11004,2459132
11005,475148
11010,6153796
11020,5090374
11021,6048110
11023,4289234
11024,9126458
11030,17318997
11040,12394889
11042,1522207
11050,25854202
11096,3201069
11101,6743213
11102,2042499
11103,1842732
11104,1005092
11105,4356926
11106,2214080
11109,128895
11201,3644697
11203,5555574
11204,4113164
11205,2447352
11206,3715235
11207,6920359
11208,9271398
